SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
111670.0,0.0,Revolving loans,F,Y,Y,2.0,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-13100.0,-2791.0,High skill tech staff,4.0,2.0,0.781248002,0.57986141,0.694092643
111671.0,1.0,Cash loans,F,N,N,0.0,180000.0,808650.0,31333.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17282.0,-3120.0,Sales staff,2.0,2.0,,0.747643385,
111672.0,0.0,Cash loans,F,N,Y,0.0,135000.0,307557.0,16231.5,265500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-12819.0,-2779.0,Waiters/barmen staff,2.0,2.0,0.749522364,0.212557741,0.824594971
111674.0,0.0,Cash loans,M,Y,Y,0.0,67500.0,518562.0,20695.5,463500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,-20012.0,-9938.0,Drivers,2.0,2.0,0.481933886,0.265311748,0.72094415
111675.0,0.0,Cash loans,M,Y,Y,2.0,90000.0,90000.0,9823.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12714.0,-5208.0,Sales staff,4.0,2.0,0.068781539,0.621798482,0.581483706
111676.0,0.0,Cash loans,M,Y,Y,0.0,126000.0,1125000.0,41692.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-22320.0,365243.0,,2.0,2.0,0.565363842,0.605641452,0.786266615
111677.0,0.0,Cash loans,M,N,Y,1.0,270000.0,634482.0,20596.5,454500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,-13757.0,-3140.0,Laborers,3.0,2.0,0.465385294,0.658423247,0.646329898
111678.0,0.0,Cash loans,F,N,N,0.0,247500.0,508495.5,20164.5,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-19694.0,-339.0,Managers,2.0,3.0,,0.383371439,0.719490785
111679.0,0.0,Cash loans,F,N,N,2.0,45000.0,71955.0,7879.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13461.0,-2449.0,Laborers,4.0,3.0,,0.531912449,
111680.0,0.0,Cash loans,F,N,Y,0.0,225000.0,592560.0,25236.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20563.0,-1570.0,,2.0,1.0,,0.449437051,0.497468889
111681.0,0.0,Cash loans,F,N,Y,0.0,225000.0,728460.0,44563.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13095.0,-290.0,,1.0,2.0,,0.430923937,0.821443313
111682.0,0.0,Cash loans,F,Y,Y,0.0,180000.0,1006920.0,42790.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17522.0,-1848.0,,2.0,2.0,0.818670965,0.487654676,0.744932185
111683.0,0.0,Cash loans,F,Y,Y,1.0,175500.0,547344.0,30690.0,472500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-15526.0,-604.0,Sales staff,3.0,2.0,,0.59686018,0.631354537
111684.0,0.0,Revolving loans,F,N,Y,0.0,121500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-21127.0,-11368.0,,2.0,3.0,,0.378657708,0.616121691
111685.0,0.0,Cash loans,F,Y,Y,2.0,157500.0,900000.0,46084.5,900000.0,Unaccompanied,Working,Lower secondary,Married,Office apartment,-13670.0,-1135.0,Sales staff,4.0,2.0,0.600989576,0.583325568,
111686.0,0.0,Cash loans,F,N,N,1.0,112500.0,675000.0,28507.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11951.0,-4537.0,Laborers,3.0,2.0,0.327075273,0.466120854,0.331250865
111690.0,1.0,Cash loans,F,N,Y,0.0,135000.0,895500.0,45720.0,895500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-11960.0,-2884.0,Core staff,2.0,2.0,,0.740161612,0.374020803
111691.0,0.0,Cash loans,M,Y,Y,0.0,135000.0,945000.0,27760.5,945000.0,Family,Working,Secondary / secondary special,Married,House / apartment,-14543.0,-1308.0,Laborers,2.0,2.0,,0.384395505,0.490257512
111692.0,0.0,Cash loans,F,N,Y,0.0,247500.0,348264.0,19575.0,315000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-13788.0,-3822.0,Laborers,1.0,2.0,,0.38472156,0.605836265
111693.0,0.0,Cash loans,F,N,Y,0.0,202500.0,592560.0,32274.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-10812.0,-379.0,,2.0,2.0,0.188164361,0.229551707,0.355638717
111696.0,0.0,Revolving loans,F,Y,N,0.0,360000.0,900000.0,45000.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-19091.0,-5593.0,Accountants,2.0,1.0,,0.730049394,0.822498762
111697.0,0.0,Cash loans,M,N,Y,0.0,180000.0,942300.0,34749.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-19041.0,-3754.0,Sales staff,2.0,2.0,,,0.590233339
111699.0,1.0,Cash loans,M,Y,Y,0.0,135000.0,135000.0,14670.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11307.0,-1030.0,,2.0,2.0,,0.204197167,0.225086862
111700.0,0.0,Cash loans,M,Y,Y,1.0,157500.0,255960.0,14823.0,202500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-15283.0,-1821.0,Laborers,3.0,3.0,,0.574567638,0.73801962
111701.0,0.0,Cash loans,F,N,Y,0.0,292500.0,743463.0,26833.5,553500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-16674.0,-824.0,High skill tech staff,2.0,2.0,0.718686225,0.560899916,0.42765737
111702.0,0.0,Cash loans,F,N,Y,0.0,90000.0,343800.0,12478.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-23353.0,365243.0,,1.0,2.0,0.875495648,0.533583585,0.641368257
111704.0,0.0,Cash loans,F,N,Y,0.0,90000.0,753840.0,21735.0,540000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-21898.0,365243.0,,2.0,2.0,,0.654809205,0.591976618
111705.0,0.0,Cash loans,F,N,N,1.0,90000.0,284400.0,10849.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19399.0,-8482.0,Laborers,3.0,3.0,0.689740984,0.516833557,0.780143638
111706.0,0.0,Cash loans,F,Y,N,0.0,247500.0,1129500.0,31059.0,1129500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-19991.0,-1420.0,Laborers,2.0,2.0,,0.662214667,0.749021705
111707.0,0.0,Cash loans,F,N,Y,0.0,180000.0,803259.0,26041.5,670500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-22627.0,365243.0,,2.0,2.0,,0.069355193,0.81609236
111708.0,0.0,Revolving loans,F,N,N,1.0,67500.0,157500.0,7875.0,157500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-16290.0,-1454.0,Laborers,3.0,2.0,0.773106597,0.685713606,0.689479143
111710.0,0.0,Cash loans,F,N,Y,0.0,157500.0,727785.0,21406.5,607500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-22765.0,365243.0,,2.0,2.0,,0.507496436,0.728141299
111711.0,0.0,Cash loans,F,Y,Y,0.0,157500.0,808650.0,26217.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,-23446.0,365243.0,,1.0,2.0,,0.529679529,0.236610824
111713.0,0.0,Cash loans,F,N,Y,0.0,90000.0,808650.0,23773.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20967.0,-344.0,,2.0,2.0,,0.668631196,0.729566691
111714.0,0.0,Cash loans,M,N,Y,1.0,225000.0,71955.0,8248.5,67500.0,Family,Working,Lower secondary,Married,House / apartment,-17718.0,-90.0,Drivers,3.0,1.0,,0.715963245,0.53527625
111716.0,0.0,Cash loans,M,Y,N,0.0,315000.0,239418.0,22513.5,211500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-11148.0,-197.0,,2.0,2.0,,0.435283563,0.612704244
111717.0,1.0,Revolving loans,F,Y,N,0.0,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19178.0,-2900.0,Laborers,2.0,2.0,0.638300195,0.568650703,0.253962809
111718.0,0.0,Cash loans,M,N,N,2.0,180000.0,740704.5,27580.5,598500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-16472.0,-1805.0,Laborers,4.0,3.0,,0.645773713,0.782607837
111719.0,0.0,Cash loans,F,N,Y,0.0,135000.0,119448.0,7906.5,94500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15590.0,-1616.0,Cleaning staff,2.0,2.0,,0.562746391,
111720.0,0.0,Cash loans,F,N,N,1.0,96750.0,211500.0,11601.0,211500.0,Unaccompanied,Working,Higher education,Married,With parents,-11759.0,-344.0,Core staff,3.0,2.0,,0.358628855,0.403141677
111721.0,0.0,Cash loans,M,Y,Y,1.0,157500.0,983299.5,41791.5,904500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-16870.0,-1552.0,Sales staff,3.0,2.0,0.652985108,0.661348332,0.76623367
111722.0,0.0,Cash loans,F,N,N,0.0,202500.0,808650.0,31333.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,-12869.0,-340.0,Managers,2.0,2.0,,0.137746302,0.352339973
111723.0,0.0,Cash loans,F,N,Y,0.0,247500.0,778968.0,25258.5,558000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21830.0,365243.0,,1.0,1.0,0.707404867,0.702019364,0.52629494
111725.0,0.0,Cash loans,F,N,N,2.0,180000.0,810000.0,22405.5,810000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-11741.0,-2642.0,High skill tech staff,3.0,2.0,,0.521080663,0.572682505
111726.0,0.0,Cash loans,M,Y,Y,2.0,121500.0,225000.0,16434.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10991.0,-637.0,Laborers,4.0,2.0,0.124423006,0.427083223,0.249885063
111727.0,0.0,Cash loans,F,N,Y,0.0,292500.0,1345500.0,42376.5,1345500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16607.0,-3099.0,Managers,2.0,2.0,0.691589853,0.711495334,0.602386344
111728.0,0.0,Cash loans,F,N,Y,0.0,90000.0,286704.0,12757.5,247500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-20355.0,365243.0,,2.0,2.0,,0.425473463,0.692559067
111729.0,0.0,Revolving loans,F,N,N,1.0,37350.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,-10332.0,-100.0,Cooking staff,3.0,2.0,,0.448387546,0.282248434
111731.0,0.0,Cash loans,F,N,Y,0.0,247500.0,909000.0,29452.5,909000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19757.0,-1653.0,Laborers,2.0,2.0,,0.621186332,
111732.0,0.0,Cash loans,M,N,N,1.0,157500.0,545040.0,36553.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-16030.0,-1542.0,Drivers,2.0,3.0,,0.084041981,0.367291018
111733.0,0.0,Cash loans,M,N,Y,0.0,270000.0,868797.0,34587.0,702000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17701.0,-1132.0,Sales staff,2.0,1.0,0.498360886,0.691009684,0.42765737
111734.0,0.0,Cash loans,F,N,Y,0.0,202500.0,592560.0,35937.0,450000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-21972.0,365243.0,,2.0,2.0,,0.32067689,0.103449052
111735.0,0.0,Cash loans,M,Y,Y,0.0,180000.0,579195.0,24669.0,468000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,-12329.0,-329.0,,2.0,2.0,,0.694421589,0.461482391
111736.0,0.0,Cash loans,M,N,N,0.0,247500.0,269550.0,14620.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,-11322.0,-546.0,Laborers,1.0,2.0,,0.453314309,0.099503684
111737.0,0.0,Cash loans,F,N,Y,0.0,157500.0,369720.0,29340.0,292500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-19962.0,365243.0,,2.0,1.0,0.784239356,0.717805123,0.091411994
111738.0,0.0,Cash loans,F,N,N,0.0,157500.0,760225.5,30280.5,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-19907.0,365243.0,,2.0,2.0,,0.700558065,0.565607981
111739.0,0.0,Cash loans,F,N,N,2.0,135000.0,450000.0,30442.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-12326.0,-2255.0,Sales staff,4.0,2.0,0.589380713,0.705770389,0.53527625
111740.0,0.0,Cash loans,F,N,Y,0.0,94500.0,295668.0,14508.0,193500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-23086.0,-533.0,,1.0,2.0,,0.491966238,0.633031641
111741.0,0.0,Revolving loans,F,N,Y,0.0,135000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-14048.0,-484.0,,2.0,2.0,,0.49444228,0.470456116
111742.0,0.0,Cash loans,F,N,N,0.0,157500.0,170640.0,13612.5,135000.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,-17564.0,-1087.0,Core staff,2.0,2.0,,0.647377774,0.558506628
111743.0,0.0,Cash loans,F,Y,Y,1.0,112500.0,360000.0,23134.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Co-op apartment,-15231.0,-390.0,Sales staff,3.0,2.0,0.431887331,0.722358219,0.746300213
111744.0,0.0,Cash loans,M,Y,Y,1.0,225000.0,119925.0,14229.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10060.0,-2400.0,Laborers,3.0,2.0,,0.606027877,
111745.0,0.0,Cash loans,M,Y,Y,1.0,157500.0,675000.0,28728.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,-13973.0,-5425.0,Drivers,3.0,1.0,0.270145257,0.702928877,0.483050188
111746.0,0.0,Cash loans,M,N,Y,0.0,157500.0,454500.0,14791.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14367.0,-2390.0,Security staff,2.0,2.0,0.250525021,0.682405381,0.691021227
111748.0,0.0,Cash loans,M,Y,N,0.0,112500.0,808650.0,22365.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17193.0,-1669.0,Laborers,2.0,2.0,0.309286705,0.38366614,
111749.0,0.0,Cash loans,F,N,Y,0.0,90000.0,247500.0,13059.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-8964.0,-995.0,Accountants,2.0,2.0,,0.3644943,0.417099668
111750.0,0.0,Cash loans,F,N,Y,1.0,216000.0,677664.0,22527.0,585000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-19850.0,-5622.0,Laborers,3.0,2.0,,0.358598676,0.6577838
111751.0,1.0,Cash loans,F,N,Y,0.0,67500.0,135000.0,10953.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-23726.0,365243.0,,2.0,2.0,,0.369559234,0.065109614
111752.0,0.0,Cash loans,F,N,Y,1.0,135000.0,188460.0,10350.0,135000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-17088.0,-4038.0,Core staff,3.0,2.0,,0.674611357,0.807273923
111753.0,0.0,Cash loans,F,N,Y,1.0,360000.0,1212426.0,35581.5,868500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11760.0,-187.0,Sales staff,3.0,2.0,0.613270399,0.665318596,0.6577838
111754.0,1.0,Cash loans,M,N,N,0.0,85500.0,234576.0,24165.0,202500.0,Children,Working,Secondary / secondary special,Single / not married,House / apartment,-18515.0,-201.0,Laborers,1.0,3.0,,0.682675461,
111755.0,0.0,Cash loans,F,N,Y,0.0,135000.0,298512.0,23715.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-14327.0,-435.0,,1.0,2.0,0.668754665,0.17840656,
111756.0,0.0,Cash loans,F,N,Y,0.0,112500.0,325908.0,17811.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-22659.0,365243.0,,1.0,2.0,,0.394638993,0.562060483
111757.0,0.0,Revolving loans,F,N,Y,1.0,67500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-13835.0,-106.0,,3.0,3.0,0.620506891,0.404022468,0.638043528
111758.0,0.0,Cash loans,F,N,Y,2.0,180000.0,792162.0,43101.0,630000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-9305.0,-1474.0,,4.0,1.0,0.629378398,0.572567286,
111759.0,0.0,Cash loans,F,N,Y,0.0,90000.0,500211.0,26779.5,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-20070.0,365243.0,,1.0,2.0,,0.03505766,0.554946769
111762.0,1.0,Cash loans,F,N,Y,0.0,162000.0,540000.0,26109.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11759.0,-785.0,Cooking staff,2.0,2.0,,0.228224011,0.29109738
111764.0,0.0,Cash loans,M,Y,N,1.0,202500.0,640080.0,31261.5,450000.0,Family,Working,Higher education,Married,House / apartment,-15309.0,-4951.0,Core staff,3.0,2.0,,0.648530049,0.574446617
111765.0,0.0,Cash loans,F,N,Y,0.0,76536.0,450000.0,12505.5,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-8639.0,-277.0,,2.0,3.0,0.420219912,0.547317981,0.463275328
111766.0,1.0,Cash loans,F,N,Y,0.0,121500.0,284400.0,22468.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10901.0,-208.0,,2.0,2.0,,0.12297974,0.283711883
111767.0,0.0,Cash loans,F,N,N,0.0,157500.0,247500.0,6804.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-11052.0,-3238.0,,1.0,2.0,0.257178397,0.556937565,0.396219572
111768.0,0.0,Cash loans,M,Y,Y,1.0,180000.0,900000.0,29164.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16924.0,-224.0,Drivers,3.0,2.0,0.23059325,0.708726918,0.148254379
111769.0,0.0,Cash loans,F,N,Y,0.0,202500.0,448056.0,16222.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-15941.0,-2533.0,Private service staff,2.0,2.0,0.403630826,0.63380047,0.652896552
111770.0,0.0,Cash loans,F,N,N,0.0,180000.0,1528200.0,53248.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-13774.0,-2684.0,Cooking staff,1.0,3.0,0.346357304,0.257488873,0.431191798
111771.0,0.0,Cash loans,M,N,N,1.0,202500.0,544491.0,17563.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13833.0,-2036.0,Drivers,3.0,3.0,,0.337397494,0.445396242
111772.0,0.0,Cash loans,F,N,Y,0.0,103500.0,474048.0,21010.5,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-22398.0,365243.0,,2.0,2.0,,0.313333749,
111773.0,0.0,Cash loans,M,Y,N,0.0,90000.0,720000.0,21051.0,720000.0,Family,Working,Secondary / secondary special,Married,House / apartment,-20745.0,-2828.0,Drivers,2.0,2.0,,0.576666985,0.684827659
111774.0,0.0,Cash loans,F,Y,Y,2.0,135000.0,273708.0,30955.5,225000.0,Unaccompanied,State servant,Incomplete higher,Married,Municipal apartment,-12026.0,-3246.0,Laborers,4.0,2.0,0.665692883,0.703367063,0.597192427
111775.0,0.0,Cash loans,M,Y,N,0.0,243000.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Incomplete higher,Single / not married,Rented apartment,-9876.0,-1139.0,,1.0,2.0,,0.505780135,0.19977057
111778.0,0.0,Cash loans,M,N,Y,1.0,157500.0,198085.5,23638.5,171000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10921.0,-117.0,Laborers,3.0,2.0,0.244926,0.490304826,0.595456203
111779.0,0.0,Cash loans,M,Y,Y,0.0,220500.0,225000.0,7065.0,225000.0,Family,Commercial associate,Higher education,Married,House / apartment,-17165.0,-6730.0,Managers,2.0,2.0,,0.439922602,0.707699345
111780.0,0.0,Cash loans,F,N,N,0.0,180000.0,1288350.0,41692.5,1125000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-18490.0,-2313.0,High skill tech staff,2.0,2.0,0.629262923,0.592480088,0.241861487
111782.0,0.0,Cash loans,M,Y,N,0.0,94500.0,1546020.0,42642.0,1350000.0,"Spouse, partner",Pensioner,Higher education,Married,House / apartment,-23543.0,365243.0,,2.0,3.0,,0.588683706,
111783.0,0.0,Cash loans,F,N,N,0.0,121500.0,900000.0,29034.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17993.0,-5850.0,,2.0,2.0,,0.606064424,0.26504943
111784.0,0.0,Cash loans,F,N,Y,1.0,450000.0,953460.0,64107.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-13802.0,-3662.0,Managers,3.0,2.0,,0.170091814,0.576208836
111785.0,0.0,Cash loans,F,N,Y,0.0,157500.0,225000.0,26703.0,225000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-13142.0,-1360.0,Managers,2.0,2.0,0.314942135,0.497673003,0.188489534
111786.0,0.0,Cash loans,F,N,Y,0.0,229500.0,685012.5,29151.0,553500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,-18528.0,-7445.0,Laborers,1.0,2.0,,0.615416581,0.579727423
111787.0,0.0,Cash loans,F,N,Y,2.0,180000.0,1350000.0,37125.0,1350000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,-11734.0,-3638.0,Core staff,4.0,2.0,,0.658403574,0.513693766
111788.0,0.0,Cash loans,F,N,Y,0.0,171000.0,568908.0,24232.5,508500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-18776.0,-2260.0,Cooking staff,2.0,2.0,,0.328997529,0.746300213
111789.0,0.0,Cash loans,F,N,Y,0.0,148500.0,480060.0,23346.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-18942.0,-1978.0,Sales staff,2.0,3.0,,0.65479932,0.328063161
111790.0,0.0,Cash loans,F,Y,N,1.0,180000.0,386977.5,19786.5,319500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-13809.0,-774.0,Accountants,3.0,2.0,0.714874802,0.528382795,0.519097338
111791.0,0.0,Revolving loans,F,N,Y,0.0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-15949.0,-8624.0,Medicine staff,2.0,2.0,0.586573267,0.590340001,0.681705878
111792.0,0.0,Cash loans,F,N,Y,0.0,180000.0,1288350.0,37800.0,1125000.0,Family,Pensioner,Higher education,Married,House / apartment,-22385.0,365243.0,,2.0,3.0,0.626617427,0.074660218,
111794.0,0.0,Cash loans,F,N,N,0.0,72000.0,71316.0,5764.5,63000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,-10129.0,-180.0,Core staff,1.0,2.0,0.47004847,0.491764017,0.102782014
111795.0,0.0,Cash loans,F,N,N,0.0,225000.0,450000.0,47749.5,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-14124.0,-2827.0,,2.0,1.0,,0.759678966,
111796.0,0.0,Cash loans,F,N,N,0.0,135000.0,335592.0,8851.5,265500.0,Unaccompanied,Working,Higher education,Married,With parents,-8572.0,-348.0,Sales staff,2.0,2.0,,0.730962055,0.417099668
111797.0,0.0,Cash loans,M,N,Y,1.0,58500.0,49455.0,4095.0,45000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11279.0,-597.0,Laborers,3.0,2.0,0.469550859,0.329079601,0.771361592
111798.0,0.0,Revolving loans,F,N,Y,0.0,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22798.0,365243.0,,1.0,2.0,0.844845357,0.142245409,0.315472155
111799.0,0.0,Cash loans,F,N,Y,2.0,112500.0,454455.0,22234.5,319500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-9645.0,-707.0,Core staff,4.0,2.0,,0.334976979,0.461482391
111800.0,0.0,Cash loans,F,N,Y,2.0,112500.0,521280.0,35392.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10572.0,-643.0,Laborers,4.0,2.0,0.332049746,0.604104896,0.646329898
111801.0,1.0,Cash loans,F,N,Y,1.0,90000.0,942300.0,27679.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17563.0,-4823.0,,3.0,3.0,0.705691235,0.497006061,0.076984469
111802.0,1.0,Cash loans,F,Y,N,1.0,126000.0,281916.0,13842.0,184500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-13173.0,-573.0,Cooking staff,3.0,2.0,,0.61918774,0.198620045
111803.0,0.0,Cash loans,F,N,Y,0.0,202500.0,501435.0,18139.5,414000.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,-23444.0,365243.0,,1.0,2.0,,0.598815994,0.191821602
111805.0,0.0,Cash loans,F,N,N,0.0,382500.0,490495.5,47911.5,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-13311.0,-1092.0,Sales staff,2.0,1.0,,0.76383007,0.665854922
111806.0,0.0,Cash loans,F,Y,Y,0.0,112500.0,675000.0,53329.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14586.0,-2264.0,Sales staff,2.0,2.0,,0.507376191,0.700183851
111807.0,0.0,Cash loans,F,N,N,0.0,112500.0,808650.0,23643.0,675000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,-21650.0,365243.0,,2.0,2.0,0.639996411,0.263143591,0.538862707
111808.0,0.0,Cash loans,F,N,N,0.0,180000.0,888840.0,27076.5,675000.0,"Spouse, partner",Working,Higher education,Civil marriage,House / apartment,-14416.0,-740.0,Core staff,2.0,2.0,,0.66291868,0.54065445
111809.0,0.0,Cash loans,F,N,Y,1.0,157500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-12280.0,-940.0,Laborers,3.0,2.0,0.608224846,0.256124115,0.499272015
111811.0,0.0,Cash loans,F,N,N,1.0,103500.0,284400.0,19134.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10957.0,-2970.0,,3.0,2.0,0.262078618,0.235502689,0.220094645
